c_el|2RSSE.1b	p_pa|H2scaf5-aug4461	2.67
c_el|F37B4.12	p_pa|H2scaf12-aug872	0.186
c_el|F37B4.12	p_pa|H2scaf16-aug1689	0.175
c_el|F37B4.12	p_pa|H2scaf21-aug9006	0.228
c_el|F37B4.12	p_pa|H2scaf24-aug7222	0.148
c_el|F37B4.12	p_pa|H2scaf25-aug5248	0.115
c_el|F37B4.12	p_pa|H2scaf28-aug13393	0.136
c_el|F37B4.12	p_pa|H2scaf4-aug15972	0.171
c_el|F37B4.12	p_pa|H2scaf48-aug11595	0.136
c_el|F37B4.12	p_pa|H2scaf62-aug14311	0.133
c_el|F37B4.12	p_pa|H2scaf62-aug14317	0.157
c_el|F37B4.12	p_pa|H2scaf68-aug15282	0.14
c_el|F37B4.12	p_pa|H2scaf7-aug2138	0.135
c_el|F37B4.12	p_pa|H2scaf84-aug24042	0.15
c_el|F37B4.12	p_pa|H2scaf84-aug24046	0.11
c_el|F37B4.12	p_pa|H2scaf84-aug24059	0.304
c_el|F37D6.2a	p_pa|H2scaf28-aug13417	0.382
c_el|F37D6.2b	p_pa|H2scaf28-aug13417	0.381
c_el|F37F2.3	p_pa|H2scaf9-aug22939	1.339
c_el|F37H8.3b	p_pa|H2scaf13-aug16738	0.465
c_el|F38A3.2	p_pa|H2scaf5-aug4424	1.945
c_el|F38A3.2	p_pa|H2scaf56-aug13714	1.369
c_el|F38A3.2	p_pa|H2scaf63-aug15023	1.816
c_el|F38A5.1a	p_pa|H2scaf45-aug14574	2.467
c_el|F38A5.2a	p_pa|H2scaf45-aug14575	2.922
c_el|F38A6.1a	p_pa|H2scaf13-aug16657	1.204
c_el|F38A6.1b	p_pa|H2scaf13-aug16657	1.215
c_el|F38A6.3b	p_pa|H2scaf40-aug11121	3.167
c_el|F38A6.3d	p_pa|H2scaf40-aug11121	3.054
c_el|F38A6.3e	p_pa|H2scaf40-aug11121	3.064
c_el|F38A6.3f	p_pa|H2scaf40-aug11121	3.063
c_el|F38B7.1b	p_pa|H2scaf1743-aug25371	1.043
c_el|F38C2.8	p_pa|H2scaf52-aug13128	0.629
c_el|F38E1.3	p_pa|H2scaf15-aug751	1.98
c_el|F38E11.6b	p_pa|H2scaf71-aug15770	1.515
c_el|F38E11.7a	p_pa|H2scaf93-aug20468	0.742
c_el|F38H12.1	p_pa|H2scaf12-aug1197	0.114
c_el|F38H12.1	p_pa|H2scaf12-aug1274	0.118
c_el|F38H12.1	p_pa|H2scaf12-aug871	0.185
c_el|F38H12.1	p_pa|H2scaf12-aug872	0.166
c_el|F38H12.1	p_pa|H2scaf25-aug5249	0.145
c_el|F38H12.1	p_pa|H2scaf26-aug18173	0.102
c_el|F38H12.1	p_pa|H2scaf34-aug7815	0.149
c_el|F38H12.1	p_pa|H2scaf4-aug15972	0.146
c_el|F38H12.1	p_pa|H2scaf44-aug26828	0.15
c_el|F38H12.1	p_pa|H2scaf48-aug11540	0.118
c_el|F38H12.1	p_pa|H2scaf48-aug11583	0.154
c_el|F38H12.1	p_pa|H2scaf52-aug13080	0.179
c_el|F38H12.1	p_pa|H2scaf6-aug3469	0.094
c_el|F38H12.1	p_pa|H2scaf62-aug14314	0.128
c_el|F38H12.1	p_pa|H2scaf62-aug14317	0.169
c_el|F38H12.1	p_pa|H2scaf68-aug15282	0.198
c_el|F38H12.1	p_pa|H2scaf7-aug2138	0.247
c_el|F38H12.1	p_pa|H2scaf84-aug24046	0.121
c_el|F38H12.1	p_pa|H2scaf84-aug24059	0.377
c_el|F38H12.2	p_pa|H2scaf12-aug1197	0.102
c_el|F38H12.2	p_pa|H2scaf12-aug871	0.157
c_el|F38H12.2	p_pa|H2scaf12-aug872	0.17
c_el|F38H12.2	p_pa|H2scaf25-aug5249	0.124
c_el|F38H12.2	p_pa|H2scaf34-aug7815	0.148
c_el|F38H12.2	p_pa|H2scaf48-aug11583	0.134
c_el|F38H12.2	p_pa|H2scaf52-aug13080	0.149
c_el|F38H12.2	p_pa|H2scaf6-aug3469	0.12
c_el|F38H12.2	p_pa|H2scaf62-aug14314	0.126
c_el|F38H12.2	p_pa|H2scaf62-aug14317	0.132
c_el|F38H12.2	p_pa|H2scaf68-aug15282	0.119
c_el|F38H12.2	p_pa|H2scaf7-aug2138	0.214
c_el|F38H12.2	p_pa|H2scaf84-aug24059	0.287
c_el|F38H12.3a	p_pa|H2scaf50-aug12450	1.771
c_el|F38H4.8b	p_pa|H2scaf23-aug6237	0.624
c_el|F39B2.3	p_pa|H2scaf2-aug5347	0.902
c_el|F39C12.3b	p_pa|H2scaf32-aug14832	2.969
c_el|F39D8.2a	p_pa|H2scaf6-aug3200	0.106
c_el|F39D8.2b	p_pa|H2scaf6-aug3200	0.105
c_el|F39D8.3b	p_pa|H2scaf6-aug3334	2.353
c_el|F39E9.11	p_pa|H2scaf19-aug8387	0.43
c_el|F39E9.11	p_pa|H2scaf19-aug8388	0.399
c_el|F39E9.11	p_pa|H2scaf19-aug8390	0.288
c_el|F39E9.11	p_pa|H2scaf19-aug8441	0.11
c_el|F39E9.11	p_pa|H2scaf19-aug8443	0.474
c_el|F39E9.11	p_pa|H2scaf19-aug8444	0.414
c_el|F39E9.11	p_pa|H2scaf27-aug6529	0.405
c_el|F39E9.11	p_pa|H2scaf39-aug10369	0.501
c_el|F39E9.11	p_pa|H2scaf64-aug14939	0.489
c_el|F39E9.11	p_pa|H2scaf86-aug19133	0.167
c_el|F39E9.12	p_pa|H2scaf19-aug8388	0.348
c_el|F39E9.12	p_pa|H2scaf19-aug8390	0.268
c_el|F39E9.12	p_pa|H2scaf19-aug8441	0.119
c_el|F39E9.12	p_pa|H2scaf19-aug8444	0.381
c_el|F39E9.12	p_pa|H2scaf27-aug6529	0.367
c_el|F39E9.12	p_pa|H2scaf39-aug10369	0.41
c_el|F39E9.12	p_pa|H2scaf39-aug10370	0.321
c_el|F39E9.12	p_pa|H2scaf76-aug17372	0.448
c_el|F39E9.2	p_pa|H2scaf19-aug8387	0.428
c_el|F39E9.2	p_pa|H2scaf19-aug8388	0.42
c_el|F39E9.2	p_pa|H2scaf19-aug8390	0.33
c_el|F39E9.2	p_pa|H2scaf19-aug8440	0.384
c_el|F39E9.2	p_pa|H2scaf19-aug8443	0.485
c_el|F39E9.2	p_pa|H2scaf19-aug8444	0.402
c_el|F39E9.2	p_pa|H2scaf27-aug6529	0.454
c_el|F39E9.2	p_pa|H2scaf39-aug10369	0.53
c_el|F39E9.2	p_pa|H2scaf64-aug14939	0.51
c_el|F39E9.2	p_pa|H2scaf76-aug17372	0.44
c_el|F39E9.2	p_pa|H2scaf86-aug19133	0.188
c_el|F39E9.27	p_pa|H2scaf19-aug8387	0.368
c_el|F39E9.27	p_pa|H2scaf19-aug8388	0.357
c_el|F39E9.27	p_pa|H2scaf19-aug8390	0.258
c_el|F39E9.27	p_pa|H2scaf19-aug8440	0.339
c_el|F39E9.27	p_pa|H2scaf19-aug8441	0.096
c_el|F39E9.27	p_pa|H2scaf19-aug8442	0.243
c_el|F39E9.27	p_pa|H2scaf19-aug8443	0.448
c_el|F39E9.27	p_pa|H2scaf19-aug8444	0.351
c_el|F39E9.27	p_pa|H2scaf27-aug6529	0.354
c_el|F39E9.27	p_pa|H2scaf39-aug10369	0.471
c_el|F39E9.27	p_pa|H2scaf39-aug10370	0.31
c_el|F39E9.27	p_pa|H2scaf64-aug14939	0.374
c_el|F39E9.27	p_pa|H2scaf76-aug17372	0.397
c_el|F39G3.1	p_pa|H2scaf16-aug1581	3.392
c_el|F39G3.1	p_pa|H2scaf16-aug1583	2.924
c_el|F39G3.1	p_pa|H2scaf16-aug1590	3.385
c_el|F39G3.1	p_pa|H2scaf16-aug1592	2.859
c_el|F39G3.1	p_pa|H2scaf16-aug1638	2.435
c_el|F39G3.1	p_pa|H2scaf48-aug11511	2.923
c_el|F39G3.1	p_pa|H2scaf80-aug17758	3.061
c_el|F39G3.4	p_pa|H2scaf13-aug16802	0.477
c_el|F39G3.5b	p_pa|H2scaf13-aug16802	0.579
c_el|F39H11.2b	p_pa|H2scaf27-aug6586	2.455
c_el|F39H2.2b	p_pa|H2scaf114-aug20628	1.449
c_el|F40A3.3a	p_pa|H2scaf31-aug8944	1.996
c_el|F40A3.3b	p_pa|H2scaf31-aug8944	1.957
c_el|F40B5.2b	p_pa|H2scaf46-aug11439	2.908
c_el|F40D4.5	p_pa|H2scaf11-aug6876	0.271
c_el|F40D4.5	p_pa|H2scaf11-aug7154	0.315
c_el|F40F12.5b	p_pa|H2scaf31-aug8990	3.233
c_el|F40F4.2	p_pa|H2scaf4-aug15861	1.278
c_el|F40F4.4a	p_pa|H2scaf4-aug15862	0.942
c_el|F40F4.4b	p_pa|H2scaf12-aug933	1.171
c_el|F40F4.4b	p_pa|H2scaf4-aug15862	0.945
c_el|F40F4.6a	p_pa|H2scaf16-aug1648	2.338
c_el|F40F4.6a	p_pa|H2scaf16-aug1650	1.318
c_el|F40F4.6b	p_pa|H2scaf16-aug1648	2.373
c_el|F40F4.6b	p_pa|H2scaf16-aug1650	1.317
c_el|F40F4.6b	p_pa|H2scaf42-aug10590	3.654
c_el|F40F8.1a	p_pa|H2scaf5-aug4655	2.121
c_el|F40F8.5c	p_pa|H2scaf37-aug8672	0.555
c_el|F40F8.5d	p_pa|H2scaf37-aug8672	0.805
c_el|F40F8.5e	p_pa|H2scaf37-aug8672	0.774
c_el|F40F8.5f	p_pa|H2scaf37-aug8672	0.758
c_el|F40F8.5g	p_pa|H2scaf37-aug8672	0.751
c_el|F40F8.5i	p_pa|H2scaf37-aug8672	0.784
c_el|F40F8.5j	p_pa|H2scaf37-aug8672	0.731
c_el|F40F8.7	p_pa|H2scaf4232-aug26580	1.375
c_el|F40F8.8b	p_pa|H2scaf5-aug4672	3.382
c_el|F40F9.1a	p_pa|H2scaf122-aug21399	1.741
c_el|F40F9.4	p_pa|H2scaf105-aug20241	0.225
c_el|F40F9.4	p_pa|H2scaf110-aug21100	0.14
c_el|F40F9.4	p_pa|H2scaf12-aug1097	0.162
c_el|F40F9.4	p_pa|H2scaf12-aug1274	0.184
c_el|F40F9.4	p_pa|H2scaf12-aug871	0.219
c_el|F40F9.4	p_pa|H2scaf12-aug872	0.237
c_el|F40F9.4	p_pa|H2scaf20-aug8070	0.15
c_el|F40F9.4	p_pa|H2scaf24-aug7207	0.094
c_el|F40F9.4	p_pa|H2scaf25-aug4968	0.178
c_el|F40F9.4	p_pa|H2scaf25-aug5249	0.096
c_el|F40F9.4	p_pa|H2scaf26-aug18173	0.096
c_el|F40F9.4	p_pa|H2scaf34-aug7815	0.111
c_el|F40F9.4	p_pa|H2scaf44-aug26828	0.174
c_el|F40F9.4	p_pa|H2scaf48-aug11583	0.332
c_el|F40F9.4	p_pa|H2scaf48-aug11595	0.208
c_el|F40F9.4	p_pa|H2scaf52-aug13080	0.369
c_el|F40F9.4	p_pa|H2scaf6-aug3469	0.197
c_el|F40F9.4	p_pa|H2scaf62-aug14311	0.134
c_el|F40F9.4	p_pa|H2scaf68-aug15282	0.2
c_el|F40F9.4	p_pa|H2scaf7-aug2138	0.228
c_el|F40F9.4	p_pa|H2scaf77-aug17700	0.096
c_el|F40F9.4	p_pa|H2scaf84-aug24042	0.212
c_el|F40F9.4	p_pa|H2scaf84-aug24046	0.155
c_el|F40F9.4	p_pa|H2scaf84-aug24059	0.275
c_el|F40F9.4	p_pa|H2scaf85-aug19514	0.219
c_el|F40F9.6a	p_pa|H2scaf67-aug16945	3.11
c_el|F40F9.6b	p_pa|H2scaf67-aug16945	3.114
c_el|F40F9.6c	p_pa|H2scaf67-aug16945	2.908
c_el|F40F9.9	p_pa|H2scaf26-aug18240	1.765
c_el|F40F9.9	p_pa|H2scaf99-aug19444	1.932
c_el|F40G12.15	p_pa|H2scaf29-aug7514	0.678
c_el|F40G12.15	p_pa|H2scaf85-aug19531	0.991
c_el|F40G12.8	p_pa|H2scaf29-aug7514	0.592
c_el|F40G12.8	p_pa|H2scaf85-aug19531	1.014
c_el|F40G9.3	p_pa|H2scaf15-aug637	1.814
c_el|F40H3.1a	p_pa|H2scaf39-aug10457	2.057
c_el|F40H7.12	p_pa|H2scaf1-aug9759	0.164
c_el|F40H7.12	p_pa|H2scaf17-aug2336	0.433
c_el|F40H7.12	p_pa|H2scaf34-aug7904	0.229
c_el|F40H7.12	p_pa|H2scaf34-aug7906	0.18
c_el|F40H7.12	p_pa|H2scaf6-aug3433	0.305
c_el|F40H7.12	p_pa|H2scaf6-aug3516	0.366
c_el|F40H7.12	p_pa|H2scaf82-aug18000	0.329
c_el|F40H7.12	p_pa|H2scaf82-aug18013	0.444
c_el|F41B4.4b	p_pa|H2scaf46-aug11363	1.58
c_el|F41B5.10	p_pa|H2scaf1-aug9819	0.539
c_el|F41B5.2	p_pa|H2scaf149-aug22286	2.493
c_el|F41B5.2	p_pa|H2scaf30-aug10780	2.288
c_el|F41B5.2	p_pa|H2scaf6-aug3030	2.904
c_el|F41B5.2	p_pa|H2scaf6-aug3031	3.055
c_el|F41B5.3a	p_pa|H2scaf149-aug22286	2.456
c_el|F41B5.3a	p_pa|H2scaf30-aug10780	2.251
c_el|F41B5.3a	p_pa|H2scaf6-aug3031	3.066
c_el|F41B5.3b	p_pa|H2scaf149-aug22286	2.177
c_el|F41B5.3b	p_pa|H2scaf30-aug10780	2.182
c_el|F41B5.3b	p_pa|H2scaf6-aug3030	2.093
c_el|F41B5.3b	p_pa|H2scaf6-aug3031	2.382
c_el|F41B5.4	p_pa|H2scaf149-aug22286	2.283
c_el|F41B5.4	p_pa|H2scaf30-aug10780	2.124
c_el|F41B5.4	p_pa|H2scaf6-aug3030	2.879
c_el|F41B5.4	p_pa|H2scaf6-aug3031	3.016
c_el|F41B5.7a	p_pa|H2scaf149-aug22286	2.173
c_el|F41B5.7a	p_pa|H2scaf30-aug10780	2.1
c_el|F41B5.7a	p_pa|H2scaf6-aug3030	2.81
c_el|F41B5.7a	p_pa|H2scaf6-aug3031	2.871
c_el|F41B5.7b	p_pa|H2scaf149-aug22286	2.189
c_el|F41B5.7b	p_pa|H2scaf30-aug10780	2.124
c_el|F41B5.7b	p_pa|H2scaf6-aug3030	2.44
c_el|F41B5.7b	p_pa|H2scaf6-aug3031	2.686
c_el|F41B5.8a	p_pa|H2scaf12-aug1097	0.186
c_el|F41B5.8a	p_pa|H2scaf12-aug1102	0.229
c_el|F41B5.8a	p_pa|H2scaf12-aug1197	0.215
c_el|F41B5.8a	p_pa|H2scaf12-aug1274	0.1
c_el|F41B5.8a	p_pa|H2scaf12-aug852	0.162
c_el|F41B5.8a	p_pa|H2scaf12-aug853	0.269
c_el|F41B5.8a	p_pa|H2scaf12-aug854	0.163
c_el|F41B5.8a	p_pa|H2scaf12-aug871	0.375
c_el|F41B5.8a	p_pa|H2scaf12-aug872	0.294
c_el|F41B5.8a	p_pa|H2scaf25-aug4948	0.102
c_el|F41B5.8a	p_pa|H2scaf25-aug4968	0.209
c_el|F41B5.8a	p_pa|H2scaf25-aug5249	0.221
c_el|F41B5.8a	p_pa|H2scaf34-aug7815	0.16
c_el|F41B5.8a	p_pa|H2scaf4-aug15971	0.147
c_el|F41B5.8a	p_pa|H2scaf4-aug15972	0.145
c_el|F41B5.8a	p_pa|H2scaf48-aug11595	0.164
c_el|F41B5.8a	p_pa|H2scaf62-aug14311	0.146
c_el|F41B5.8a	p_pa|H2scaf62-aug14314	0.125
c_el|F41B5.8a	p_pa|H2scaf68-aug15282	0.171
c_el|F41B5.8a	p_pa|H2scaf7-aug2138	0.159
c_el|F41B5.8a	p_pa|H2scaf84-aug24046	0.186
c_el|F41B5.9	p_pa|H2scaf1-aug9819	0.74
c_el|F41C3.8a	p_pa|H2scaf5-aug4690	1.236
c_el|F41D3.11	p_pa|H2scaf69-aug15414	1.26
c_el|F41D3.6	p_pa|H2scaf16-aug1444	0.451
c_el|F41D3.6	p_pa|H2scaf60-aug26081	0.622
c_el|F41D3.6	p_pa|H2scaf60-aug26083	0.465
c_el|F41D3.9	p_pa|H2scaf1-aug9613	0.581
c_el|F41D3.9	p_pa|H2scaf83-aug18555	0.695
c_el|F41D9.2a	p_pa|H2scaf6-aug3149	0.883
c_el|F41D9.3a	p_pa|H2scaf6-aug3151	0.791
c_el|F41D9.3b	p_pa|H2scaf6-aug3150	1.073
c_el|F41D9.3b	p_pa|H2scaf6-aug3151	0.756
c_el|F41D9.3c	p_pa|H2scaf6-aug3150	0.267
c_el|F41D9.3e	p_pa|H2scaf6-aug3150	1.012
c_el|F41D9.3e	p_pa|H2scaf6-aug3151	0.7
c_el|F41E6.13b	p_pa|H2scaf13-aug16414	2.715
c_el|F41E6.14	p_pa|H2scaf117-aug20856	0.752
c_el|F41E6.14	p_pa|H2scaf3-aug4247	0.54
c_el|F41E6.4a	p_pa|H2scaf14-aug285	2.029
c_el|F41E6.5a	p_pa|H2scaf30-aug10714	1.576
c_el|F41E7.1	p_pa|H2scaf16-aug1366	0.289
c_el|F41E7.1	p_pa|H2scaf18-aug3579	0.308
c_el|F41E7.2	p_pa|H2scaf16-aug1366	0.358
c_el|F41G3.10	p_pa|H2scaf12-aug1070	0.643
c_el|F41G3.10	p_pa|H2scaf123-aug22348	0.494
c_el|F41G3.10	p_pa|H2scaf16-aug1318	0.687
c_el|F41G3.10	p_pa|H2scaf16-aug1487	0.601
c_el|F41G3.10	p_pa|H2scaf44-aug26901	0.592
c_el|F41G3.10	p_pa|H2scaf67-aug17021	0.537
c_el|F41G3.19	p_pa|H2scaf123-aug22348	0.563
c_el|F41G3.19	p_pa|H2scaf16-aug1318	0.666
c_el|F41G3.19	p_pa|H2scaf16-aug1487	0.684
c_el|F41G3.19	p_pa|H2scaf44-aug26901	0.672
c_el|F41G3.19	p_pa|H2scaf86-aug19071	0.364
c_el|F41G3.20	p_pa|H2scaf12-aug1070	0.628
c_el|F41G3.20	p_pa|H2scaf123-aug22348	0.522
c_el|F41G3.20	p_pa|H2scaf16-aug1487	0.644
c_el|F41G3.20	p_pa|H2scaf44-aug26901	0.566
c_el|F41G3.20	p_pa|H2scaf67-aug17021	0.444
c_el|F41G3.21	p_pa|H2scaf12-aug1070	0.669
c_el|F41G3.21	p_pa|H2scaf123-aug22348	0.595
c_el|F41G3.21	p_pa|H2scaf16-aug1318	0.648
c_el|F41G3.21	p_pa|H2scaf16-aug1487	0.663
c_el|F41G3.21	p_pa|H2scaf44-aug26901	0.63
c_el|F41G3.21	p_pa|H2scaf86-aug19071	0.347
c_el|F41G4.3b	p_pa|H2scaf17-aug2293	2.617
c_el|F41H10.6b	p_pa|H2scaf50-aug12340	2.441
c_el|F41H10.6c	p_pa|H2scaf50-aug12340	2.4
c_el|F42A10.1	p_pa|H2scaf42-aug10512	3.623
c_el|F42A10.6	p_pa|H2scaf34-aug7878	0.383
c_el|F42A10.7	p_pa|H2scaf16-aug1474	0.447
c_el|F42A6.6a	p_pa|H2scaf128-aug21434	0.446
c_el|F42A6.6b	p_pa|H2scaf128-aug21434	0.462
c_el|F42A6.6d	p_pa|H2scaf128-aug21434	0.478
c_el|F42A6.7a	p_pa|H2scaf110-aug21099	1.911
c_el|F42A6.7a	p_pa|H2scaf35-aug19790	2.013
c_el|F42A6.7b	p_pa|H2scaf110-aug21099	1.714
c_el|F42A6.7b	p_pa|H2scaf35-aug19790	1.799
c_el|F42A6.7c	p_pa|H2scaf110-aug21099	1.656
c_el|F42A6.7c	p_pa|H2scaf35-aug19790	1.8
c_el|F42A6.7c	p_pa|H2scaf62-aug14306	1.711
c_el|F42A6.7d	p_pa|H2scaf110-aug21099	1.97
c_el|F42A6.7d	p_pa|H2scaf35-aug19790	2.013
c_el|F42A9.1a	p_pa|H2scaf104-aug20516	3.567
c_el|F42C5.5a	p_pa|H2scaf2-aug5391	0.468
c_el|F42C5.5a	p_pa|H2scaf61-aug25824	0.486
c_el|F42C5.5b	p_pa|H2scaf15-aug544	0.161
c_el|F42C5.5b	p_pa|H2scaf2-aug5391	0.219
c_el|F42C5.5b	p_pa|H2scaf61-aug25824	0.172
c_el|F42E11.1a	p_pa|H2scaf103-aug21181	3.48
c_el|F42E11.1a	p_pa|H2scaf121-aug21296	1.196
c_el|F42E11.1a	p_pa|H2scaf16-aug1623	1.916
c_el|F42E11.1a	p_pa|H2scaf169-aug23087	3.392
c_el|F42E11.1a	p_pa|H2scaf24-aug7384	3.087
c_el|F42E11.1a	p_pa|H2scaf34-aug7850	1.834
c_el|F42E11.1a	p_pa|H2scaf34-aug7852	2.139
c_el|F42E11.1a	p_pa|H2scaf34-aug7855	1.911
c_el|F42E11.1a	p_pa|H2scaf36-aug21968	1.668
c_el|F42E11.1a	p_pa|H2scaf48-aug11548	3.105
c_el|F42E11.1a	p_pa|H2scaf7-aug1765	3.137
c_el|F42E11.1a	p_pa|H2scaf82-aug17917	2.559
c_el|F42E11.1b	p_pa|H2scaf103-aug21181	3.487
c_el|F42E11.1b	p_pa|H2scaf121-aug21296	1.196
c_el|F42E11.1b	p_pa|H2scaf16-aug1623	1.915
c_el|F42E11.1b	p_pa|H2scaf169-aug23087	3.395
c_el|F42E11.1b	p_pa|H2scaf24-aug7384	3.088
c_el|F42E11.1b	p_pa|H2scaf34-aug7850	1.838
c_el|F42E11.1b	p_pa|H2scaf34-aug7852	2.142
c_el|F42E11.1b	p_pa|H2scaf34-aug7855	1.914
c_el|F42E11.1b	p_pa|H2scaf36-aug21968	1.67
c_el|F42E11.1b	p_pa|H2scaf48-aug11548	3.109
c_el|F42E11.1b	p_pa|H2scaf63-aug15108	3.48
c_el|F42E11.1b	p_pa|H2scaf7-aug1765	3.138
c_el|F42E11.1b	p_pa|H2scaf82-aug17917	2.563
c_el|F42E11.2c	p_pa|H2scaf10-aug12068	2.767
c_el|F42F12.2	p_pa|H2scaf10-aug11900	0.591
c_el|F42G10.2	p_pa|H2scaf8-aug2829	2.102
c_el|F42G4.3c	p_pa|H2scaf24-aug7412	0.795
c_el|F42G4.3d	p_pa|H2scaf24-aug7412	0.778
c_el|F42G8.3a	p_pa|H2scaf22-aug5979	3.81
c_el|F42G8.8	p_pa|H2scaf14-aug35	1.641
c_el|F42G8.8	p_pa|H2scaf23-aug6414	1.622
c_el|F42G8.8	p_pa|H2scaf34-aug7767	1.422
c_el|F42G8.8	p_pa|H2scaf4-aug16142	1.748
c_el|F42G8.8	p_pa|H2scaf54-aug15559	1.19
c_el|F42G8.8	p_pa|H2scaf61-aug25823	1.405
c_el|F42G8.8	p_pa|H2scaf92-aug18829	1.226
c_el|F42G9.2	p_pa|H2scaf37-aug8623	2.026
c_el|F42H10.2	p_pa|H2scaf26-aug18375	0.792
c_el|F42H10.3a	p_pa|H2scaf11-aug6962	2.806
c_el|F42H10.6	p_pa|H2scaf12-aug889	0.826
c_el|F42H10.7b	p_pa|H2scaf11-aug6834	2.044
c_el|F42H11.1	p_pa|H2scaf15-aug703	0.968
c_el|F42H11.1	p_pa|H2scaf27-aug6661	0.897
c_el|F42H11.1	p_pa|H2scaf36-aug21908	0.846
c_el|F43D2.4b	p_pa|H2scaf30-aug10804	1.314
c_el|F43E2.8b	p_pa|H2scaf1-aug9916	2.445
c_el|F43E2.8b	p_pa|H2scaf23-aug6292	1.435
c_el|F43E2.8b	p_pa|H2scaf28-aug13300	2.734
c_el|F43E2.8b	p_pa|H2scaf43-aug11092	1.779
c_el|F43E2.8b	p_pa|H2scaf45-aug14515	2.438
c_el|F43E2.8b	p_pa|H2scaf45-aug14628	2.438
c_el|F43E2.8b	p_pa|H2scaf80-aug17721	2.735
c_el|F43E2.8b	p_pa|H2scaf936-aug24788	2.042
c_el|F43G6.17a	p_pa|H2scaf36-aug22103	1.818
c_el|F43G6.5	p_pa|H2scaf13-aug16592	3.806
c_el|F43G6.6	p_pa|H2scaf10-aug11956	1.426
c_el|F43G6.6	p_pa|H2scaf52-aug13148	2.006
c_el|F43G9.6a	p_pa|H2scaf28-aug13220	3.783
c_el|F43H9.1b	p_pa|H2scaf23-aug6336	1.883
c_el|F44A6.1a	p_pa|H2scaf47-aug13901	3.134
c_el|F44B9.4a	p_pa|H2scaf70-aug18111	1.254
c_el|F44B9.4a	p_pa|H2scaf70-aug18121	1.277
c_el|F44B9.4b	p_pa|H2scaf70-aug18111	1.256
c_el|F44C4.2	p_pa|H2scaf1-aug9819	0.751
c_el|F44C4.3	p_pa|H2scaf13-aug16456	2.514
c_el|F44C8.1	p_pa|H2scaf149-aug22286	2.385
c_el|F44C8.1	p_pa|H2scaf30-aug10780	2.254
c_el|F44C8.1	p_pa|H2scaf6-aug3030	2.898
c_el|F44C8.1	p_pa|H2scaf6-aug3031	3.025
c_el|F44C8.2	p_pa|H2scaf1-aug9819	0.514
c_el|F44C8.4	p_pa|H2scaf1-aug9819	0.503
c_el|F44C8.5b	p_pa|H2scaf1-aug9819	0.562
c_el|F44C8.6a	p_pa|H2scaf1-aug9819	0.498
c_el|F44D12.1a	p_pa|H2scaf79-aug18988	2.543
c_el|F44D12.3	p_pa|H2scaf11-aug7122	0.761
c_el|F44D12.3	p_pa|H2scaf17-aug2373	0.629
c_el|F44D12.3	p_pa|H2scaf18-aug3790	0.658
c_el|F44D12.3	p_pa|H2scaf22-aug5876	0.516
c_el|F44D12.3	p_pa|H2scaf3735-aug26454	0.607
c_el|F44D12.3	p_pa|H2scaf4252-aug26583	0.521
c_el|F44D12.3	p_pa|H2scaf83-aug18515	0.618
c_el|F44D12.4	p_pa|H2scaf15-aug669	1.117
c_el|F44D12.5	p_pa|H2scaf11-aug7122	0.761
c_el|F44D12.5	p_pa|H2scaf17-aug2373	0.629
c_el|F44D12.5	p_pa|H2scaf18-aug3790	0.658
c_el|F44D12.5	p_pa|H2scaf22-aug5876	0.516
c_el|F44D12.5	p_pa|H2scaf3735-aug26454	0.607
c_el|F44D12.5	p_pa|H2scaf4252-aug26583	0.521
c_el|F44D12.5	p_pa|H2scaf83-aug18515	0.618
c_el|F44D12.7	p_pa|H2scaf11-aug7122	0.761
c_el|F44D12.7	p_pa|H2scaf17-aug2373	0.629
c_el|F44D12.7	p_pa|H2scaf18-aug3790	0.658
c_el|F44D12.7	p_pa|H2scaf22-aug5876	0.516
c_el|F44D12.7	p_pa|H2scaf3735-aug26454	0.607
c_el|F44D12.7	p_pa|H2scaf4252-aug26583	0.521
c_el|F44D12.7	p_pa|H2scaf83-aug18515	0.618
c_el|F44D12.9a	p_pa|H2scaf74-aug17139	2.716
c_el|F44E2.6b	p_pa|H2scaf31-aug8854	1.4
c_el|F44E2.8	p_pa|H2scaf2-aug5604	0.636
c_el|F44E7.2	p_pa|H2scaf14-aug302	3.28
c_el|F44E7.2	p_pa|H2scaf38-aug12841	3.205
c_el|F44E7.7	p_pa|H2scaf116-aug21491	2.044
c_el|F44E7.8a	p_pa|H2scaf1-aug9819	1.059
c_el|F44F4.4	p_pa|H2scaf2-aug5781	3.184
c_el|F44F4.5b	p_pa|H2scaf1-aug9695	0.099
c_el|F44G3.1	p_pa|H2scaf100-aug19323	0.135
c_el|F44G3.1	p_pa|H2scaf105-aug20241	0.138
c_el|F44G3.1	p_pa|H2scaf12-aug1097	0.256
c_el|F44G3.1	p_pa|H2scaf12-aug1102	0.202
c_el|F44G3.1	p_pa|H2scaf12-aug1103	0.103
c_el|F44G3.1	p_pa|H2scaf12-aug1197	0.323
c_el|F44G3.1	p_pa|H2scaf12-aug1274	0.295
c_el|F44G3.1	p_pa|H2scaf12-aug827	0.228
c_el|F44G3.1	p_pa|H2scaf12-aug852	0.272
c_el|F44G3.1	p_pa|H2scaf12-aug853	0.311
c_el|F44G3.1	p_pa|H2scaf12-aug854	0.315
c_el|F44G3.1	p_pa|H2scaf12-aug871	0.381
